iter	Passed	Remaining
3284	5202	4299
3285	5203	4297
3286	5205	4296
3287	5206	4294
3288	5208	4293
3289	5210	4291
3290	5211	4289
3291	5212	4288
3292	5214	4286
3293	5216	4285
3294	5217	4283
3295	5219	4281
3296	5220	4280
3297	5222	4278
3298	5224	4277
3299	5225	4275
3300	5227	4273
3301	5228	4272
3302	5229	4270
3303	5231	4268
3304	5232	4266
3305	5234	4265
3306	5235	4263
3307	5237	4261
3308	5239	4260
3309	5240	4259
3310	5242	4257
3311	5243	4255
3312	5245	4254
3313	5246	4252
3314	5248	4250
3315	5249	4249
3316	5251	4247
3317	5252	4246
3318	5254	4244
3319	5255	4242
3320	5257	4241
3321	5258	4239
3322	5260	4237
3323	5261	4235
3324	5262	4234
3325	5264	4232
3326	5265	4230
3327	5267	4228
3328	5268	4227
3329	5270	4225
3330	5271	4223
3331	5272	4222
3332	5274	4220
3333	5275	4218
3334	5277	4216
3335	5278	4215
3336	5279	4213
3337	5281	4211
3338	5282	4209
3339	5284	4208
3340	5286	4207
3341	5287	4205
3342	5289	4204
3343	5291	4202
3344	5293	4201
3345	5295	4199
3346	5296	4198
3347	5298	4196
3348	5300	4195
3349	5302	4194
3350	5303	4192
3351	5306	4191
3352	5307	4190
3353	5309	4188
3354	5310	4186
3355	5312	4185
3356	5313	4183
3357	5315	4182
3358	5316	4180
3359	5318	4178
3360	5319	4176
3361	5321	4175
3362	5322	4173
3363	5323	4171
3364	5325	4169
3365	5326	4168
3366	5327	4166
3367	5329	4164
3368	5331	4163
3369	5332	4161
3370	5334	4160
3371	5335	4158
3372	5337	4156
3373	5338	4155
3374	5340	4153
3375	5341	4151
3376	5343	4150
3377	5344	4148
3378	5346	4146
3379	5347	4145
3380	5349	4143
3381	5350	4141
3382	5351	4140
3383	5353	4138
3384	5354	4136
3385	5355	4134
3386	5357	4133
3387	5358	4131
3388	5360	4129
3389	5361	4128
3390	5363	4126
3391	5364	4124
3392	5365	4122
3393	5367	4121
3394	5368	4119
3395	5370	4117
3396	5371	4115
3397	5372	4114
3398	5374	4112
3399	5375	4110
3400	5377	4109
3401	5378	4107
3402	5380	4105
3403	5381	4104
3404	5382	4102
3405	5384	4100
3406	5385	4098
3407	5387	4097
3408	5388	4095
3409	5389	4093
3410	5391	4092
3411	5392	4090
3412	5394	4088
3413	5395	4087
3414	5397	4085
3415	5398	4083
3416	5399	4081
3417	5401	4080
3418	5402	4078
3419	5404	4076
3420	5405	4075
3421	5407	4073
3422	5408	4072
3423	5410	4070
3424	5411	4068
3425	5413	4066
3426	5414	4065
3427	5416	4063
3428	5417	4061
3429	5419	4060
3430	5420	4058
3431	5422	4057
3432	5423	4055
3433	5425	4053
3434	5426	4052
3435	5427	4050
3436	5429	4048
3437	5430	4046
3438	5432	4045
3439	5433	4043
3440	5435	4041
3441	5436	4040
3442	5438	4038
3443	5440	4037
3444	5441	4035
3445	5443	4034
3446	5444	4032
3447	5446	4030
3448	5447	4029
3449	5449	4027
3450	5450	4026
3451	5452	4024
3452	5453	4022
3453	5455	4021
3454	5456	4019
3455	5458	4017
3456	5459	4016
3457	5461	4014
3458	5462	4012
3459	5464	4011
3460	5465	4009
3461	5467	4008
3462	5468	4006
3463	5470	4004
3464	5471	4003
3465	5473	4001
3466	5481	4005
3467	5483	4003
3468	5485	4001
3469	5486	4000
3470	5488	3998
3471	5489	3996
3472	5490	3995
3473	5492	3993
3474	5493	3991
3475	5495	3990
3476	5496	3988
3477	5498	3987
3478	5499	3985
3479	5501	3983
3480	5502	3981
3481	5503	3980
3482	5505	3978
3483	5506	3976
3484	5508	3975
3485	5509	3973
3486	5511	3971
3487	5512	3970
3488	5514	3968
3489	5515	3966
3490	5517	3965
3491	5518	3963
3492	5520	3961
3493	5521	3960
3494	5522	3958
3495	5524	3956
3496	5525	3955
3497	5527	3953
3498	5529	3952
3499	5530	3950
3500	5531	3948
3501	5533	3946
3502	5534	3945
3503	5536	3943
3504	5537	3941
3505	5539	3940
3506	5540	3938
3507	5542	3937
3508	5543	3935
3509	5545	3933
3510	5546	3932
3511	5548	3930
3512	5549	3928
3513	5551	3927
3514	5552	3925
3515	5554	3924
3516	5555	3922
3517	5557	3920
3518	5559	3919
3519	5560	3917
3520	5562	3916
3521	5563	3914
3522	5565	3912
3523	5566	3911
3524	5568	3909
3525	5569	3907
3526	5570	3906
3527	5572	3904
3528	5573	3902
3529	5575	3901
3530	5576	3899
3531	5577	3897
3532	5579	3895
3533	5580	3894
3534	5582	3892
3535	5583	3890
3536	5584	3888
3537	5586	3887
3538	5587	3885
3539	5589	3884
3540	5590	3882
3541	5592	3880
3542	5593	3879
3543	5594	3877
3544	5596	3875
3545	5597	3873
3546	5599	3872
3547	5600	3870
3548	5602	3868
3549	5603	3867
3550	5605	3865
3551	5606	3863
3552	5607	3862
3553	5609	3860
3554	5610	3858
3555	5611	3856
3556	5613	3855
3557	5614	3853
3558	5615	3851
3559	5617	3850
3560	5618	3848
3561	5620	3846
3562	5621	3845
3563	5623	3843
3564	5624	3841
3565	5625	3840
3566	5627	3838
3567	5628	3836
3568	5629	3834
3569	5631	3833
3570	5632	3831
3571	5634	3829
3572	5635	3828
3573	5637	3826
3574	5638	3824
3575	5640	3823
3576	5641	3821
3577	5643	3820
3578	5644	3818
3579	5646	3816
3580	5647	3814
3581	5649	3813
3582	5650	3811
3583	5652	3810
3584	5653	3808
3585	5655	3806
3586	5656	3805
3587	5658	3803
3588	5659	3801
3589	5660	3800
3590	5662	3798
3591	5663	3796
3592	5664	3795
3593	5666	3793
3594	5667	3791
3595	5669	3789
3596	5670	3788
3597	5672	3786
3598	5673	3784
3599	5674	3783
3600	5676	3781
3601	5677	3779
3602	5679	3778
3603	5680	3776
3604	5682	3775
3605	5683	3773
3606	5685	3771
3607	5686	3769
3608	5687	3768
3609	5689	3766
3610	5690	3764
3611	5692	3763
3612	5693	3761
3613	5695	3760
3614	5696	3758
3615	5698	3756
3616	5699	3754
3617	5700	3753
3618	5702	3751
3619	5703	3749
3620	5704	3748
3621	5708	3747
3622	5709	3745
3623	5711	3744
3624	5712	3742
3625	5714	3741
3626	5715	3739
3627	5717	3737
3628	5718	3736
3629	5720	3734
3630	5721	3732
3631	5723	3731
3632	5724	3729
3633	5726	3728
3634	5727	3726
3635	5729	3725
3636	5731	3723
3637	5732	3721
3638	5733	3720
3639	5735	3718
3640	5737	3717
3641	5738	3715
3642	5740	3714
3643	5742	3712
3644	5743	3710
3645	5745	3709
3646	5746	3707
3647	5748	3705
3648	5749	3704
3649	5751	3702
3650	5752	3701
3651	5754	3699
3652	5756	3698
3653	5757	3696
3654	5759	3694
3655	5760	3693
3656	5762	3691
3657	5763	3690
3658	5764	3688
3659	5766	3686
3660	5767	3685
3661	5785	3693
3662	5787	3692
3663	5788	3690
3664	5790	3689
3665	5792	3687
3666	5794	3686
3667	5795	3684
3668	5797	3683
3669	5798	3681
3670	5800	3680
3671	5802	3678
3672	5803	3676
3673	5805	3675
3674	5807	3673
3675	5808	3672
3676	5810	3670
3677	5811	3668
3678	5813	3667
3679	5814	3665
3680	5816	3664
3681	5817	3662
3682	5819	3660
3683	5820	3659
3684	5822	3657
3685	5823	3656
3686	5825	3654
3687	5827	3653
3688	5828	3651
3689	5830	3650
3690	5832	3648
3691	5833	3646
3692	5835	3645
3693	5837	3643
3694	5838	3642
3695	5840	3640
3696	5841	3638
3697	5843	3637
3698	5844	3635
3699	5846	3634
3700	5847	3632
3701	5849	3630
3702	5850	3629
3703	5852	3627
3704	5853	3625
3705	5855	3624
3706	5856	3622
3707	5858	3621
3708	5860	3619
3709	5862	3618
3710	5863	3616
3711	5865	3615
3712	5866	3613
3713	5868	3611
3714	5869	3610
3715	5871	3608
3716	5873	3607
3717	5874	3605
3718	5876	3604
3719	5878	3602
3720	5880	3601
3721	5881	3599
3722	5883	3598
3723	5884	3596
3724	5885	3594
3725	5887	3593
3726	5888	3591
3727	5890	3589
3728	5891	3588
3729	5892	3586
3730	5894	3584
3731	5895	3582
3732	5897	3581
3733	5898	3579
3734	5899	3577
3735	5901	3576
3736	5902	3574
3737	5904	3572
3738	5905	3571
3739	5906	3569
3740	5908	3567
3741	5909	3566
3742	5911	3564
3743	5912	3562
3744	5914	3561
3745	5915	3559
3746	5917	3557
3747	5918	3556
3748	5920	3554
3749	5922	3553
3750	5923	3551
3751	5924	3549
3752	5926	3548
3753	5927	3546
3754	5929	3544
3755	5930	3543
3756	5931	3541
3757	5933	3539
3758	5934	3538
3759	5936	3536
3760	5937	3534
3761	5938	3533
3762	5940	3531
3763	5941	3529
3764	5943	3528
3765	5944	3526
3766	5946	3524
3767	5947	3522
3768	5948	3521
3769	5950	3519
3770	5952	3518
3771	5953	3516
3772	5955	3514
3773	5956	3513
3774	5958	3511
3775	5959	3510
3776	5961	3508
3777	5962	3506
3778	5964	3505
3779	5965	3503
3780	5967	3502
3781	5968	3500
3782	5969	3498
3783	5971	3496
3784	5972	3495
3785	5974	3493
3786	5975	3491
3787	5976	3490
3788	5978	3488
3789	5980	3487
3790	5981	3485
3791	5982	3483
3792	5984	3482
3793	5985	3480
3794	5987	3478
3795	5988	3477
3796	5990	3475
3797	5991	3473
3798	5992	3472
3799	5994	3470
3800	5995	3468
3801	5997	3467
3802	5998	3465
3803	6000	3463
3804	6001	3462
3805	6002	3460
3806	6004	3458
3807	6005	3457
3808	6007	3455
3809	6008	3453
3810	6010	3452
3811	6011	3450
3812	6013	3448
3813	6014	3447
3814	6015	3445
3815	6017	3443
3816	6018	3442
3817	6020	3440
3818	6021	3438
3819	6022	3437
3820	6024	3435
3821	6025	3433
3822	6027	3432
3823	6028	3430
3824	6030	3429
3825	6031	3427
3826	6033	3425
3827	6034	3423
3828	6035	3422
3829	6037	3420
3830	6038	3419
3831	6040	3417
3832	6042	3415
3833	6043	3414
3834	6044	3412
3835	6046	3410
3836	6047	3409
3837	6049	3407
3838	6050	3405
3839	6052	3404
3840	6053	3402
3841	6055	3401
3842	6057	3399
3843	6058	3398
3844	6060	3396
3845	6061	3394
3846	6063	3393
3847	6064	3391
3848	6065	3389
3849	6067	3388
3850	6068	3386
3851	6070	3384
3852	6071	3383
3853	6072	3381
3854	6074	3379
3855	6076	3378
3856	6077	3376
3857	6078	3375
3858	6080	3373
3859	6081	3371
3860	6083	3370
3861	6084	3368
3862	6086	3366
3863	6087	3365
3864	6089	3363
3865	6090	3362
3866	6092	3360
3867	6093	3358
3868	6095	3357
3869	6096	3355
3870	6098	3353
3871	6099	3352
3872	6101	3350
3873	6102	3349
3874	6104	3347
3875	6105	3345
3876	6107	3344
3877	6108	3342
3878	6109	3340
3879	6111	3339
3880	6112	3337
3881	6114	3335
3882	6115	3334
3883	6117	3332
3884	6118	3331
3885	6120	3329
3886	6121	3327
3887	6122	3326
3888	6124	3324
3889	6125	3322
3890	6127	3321
3891	6128	3319
3892	6130	3317
3893	6132	3316
3894	6133	3314
3895	6134	3313
3896	6136	3311
3897	6137	3309
3898	6139	3308
3899	6140	3306
3900	6142	3304
3901	6143	3303
3902	6144	3301
3903	6146	3300
3904	6148	3298
3905	6149	3296
3906	6151	3295
3907	6152	3293
3908	6154	3291
3909	6155	3290
3910	6156	3288
3911	6158	3286
3912	6159	3285
3913	6161	3283
3914	6162	3282
3915	6164	3280
3916	6166	3278
3917	6167	3277
3918	6169	3275
3919	6170	3274
3920	6172	3272
3921	6173	3271
3922	6175	3269
3923	6177	3268
3924	6178	3266
3925	6180	3264
3926	6181	3263
3927	6183	3261
3928	6184	3260
3929	6186	3258
3930	6187	3256
3931	6189	3255
3932	6190	3253
3933	6192	3251
3934	6193	3250
3935	6195	3248
3936	6196	3247
3937	6197	3245
3938	6199	3243
3939	6200	3241
3940	6202	3240
3941	6203	3238
3942	6205	3237
3943	6206	3235
3944	6208	3233
3945	6209	3232
3946	6210	3230
3947	6212	3228
3948	6213	3227
3949	6215	3225
3950	6216	3223
3951	6217	3222
3952	6219	3220
3953	6220	3219
3954	6222	3217
3955	6223	3215
3956	6225	3214
3957	6226	3212
3958	6228	3210
3959	6229	3209
3960	6230	3207
3961	6232	3205
3962	6233	3204
3963	6235	3202
3964	6236	3201
3965	6238	3199
3966	6240	3197
3967	6242	3196
3968	6243	3194
3969	6245	3193
3970	6247	3192
3971	6248	3190
3972	6250	3189
3973	6252	3187
3974	6254	3186
3975	6255	3184
3976	6257	3183
3977	6259	3181
3978	6260	3179
3979	6262	3178
3980	6264	3176
3981	6265	3175
3982	6267	3173
3983	6268	3172
3984	6270	3170
3985	6271	3168
3986	6272	3167
3987	6274	3165
3988	6275	3163
3989	6277	3162
3990	6279	3160
3991	6280	3159
3992	6282	3157
3993	6283	3156
3994	6285	3154
3995	6286	3152
3996	6288	3151
3997	6289	3149
3998	6291	3147
3999	6292	3146
4000	6294	3144
4001	6295	3143
4002	6297	3141
4003	6298	3139
4004	6299	3138
4005	6301	3136
4006	6302	3134
4007	6304	3133
4008	6305	3131
4009	6306	3129
4010	6308	3128
4011	6309	3126
4012	6311	3125
4013	6312	3123
4014	6314	3121
4015	6315	3120
4016	6317	3118
4017	6318	3116
4018	6319	3115
4019	6321	3113
4020	6322	3111
4021	6324	3110
4022	6326	3109
4023	6328	3107
4024	6329	3105
4025	6330	3104
4026	6332	3102
4027	6333	3100
4028	6335	3099
4029	6336	3097
4030	6338	3095
4031	6339	3094
4032	6341	3092
4033	6342	3091
4034	6344	3089
4035	6345	3087
4036	6347	3086
4037	6348	3084
4038	6349	3083
4039	6351	3081
4040	6352	3079
4041	6354	3078
4042	6355	3076
4043	6357	3074
4044	6358	3073
4045	6360	3071
4046	6362	3070
4047	6363	3068
4048	6364	3066
4049	6366	3065
4050	6367	3063
4051	6369	3062
4052	6371	3060
4053	6372	3058
4054	6374	3057
4055	6375	3055
4056	6376	3054
4057	6378	3052
4058	6379	3050
4059	6381	3049
4060	6382	3047
4061	6384	3046
4062	6386	3044
4063	6388	3043
4064	6389	3041
4065	6391	3040
4066	6393	3038
4067	6395	3037
4068	6396	3035
4069	6398	3034
4070	6400	3032
4071	6402	3031
4072	6404	3029
4073	6405	3028
4074	6407	3026
4075	6409	3025
4076	6411	3023
4077	6412	3022
4078	6414	3020
4079	6415	3019
4080	6417	3017
4081	6418	3016
4082	6420	3014
4083	6421	3012
4084	6423	3011
4085	6424	3009
4086	6426	3008
4087	6427	3006
4088	6429	3004
4089	6431	3003
4090	6432	3001
4091	6433	2999
4092	6435	2998
4093	6436	2996
4094	6437	2994
4095	6439	2993
4096	6440	2991
4097	6442	2990
4098	6443	2988
4099	6445	2986
4100	6447	2985
4101	6449	2984
4102	6450	2982
4103	6452	2980
4104	6453	2979
4105	6455	2977
4106	6456	2976
4107	6458	2974
4108	6459	2972
4109	6461	2971
4110	6463	2969
4111	6464	2968
4112	6466	2966
4113	6467	2965
4114	6469	2963
4115	6470	2961
4116	6472	2960
4117	6473	2958
4118	6475	2957
4119	6476	2955
4120	6478	2953
4121	6479	2952
4122	6481	2950
4123	6482	2949
4124	6484	2947
4125	6485	2945
4126	6487	2944
4127	6488	2942
4128	6489	2940
4129	6491	2939
4130	6493	2937
4131	6494	2936
4132	6495	2934
4133	6497	2932
4134	6498	2931
4135	6499	2929
4136	6501	2927
4137	6502	2926
4138	6503	2924
4139	6505	2922
4140	6507	2921
4141	6508	2919
4142	6509	2917
4143	6511	2916
4144	6512	2914
4145	6514	2912
4146	6515	2911
4147	6516	2909
4148	6518	2907
4149	6519	2906
4150	6521	2904
4151	6522	2903
4152	6524	2901
4153	6525	2899
4154	6526	2898
4155	6528	2896
4156	6529	2894
4157	6530	2893
4158	6532	2891
4159	6533	2889
4160	6534	2888
4161	6536	2886
4162	6538	2885
4163	6539	2883
4164	6540	2881
4165	6542	2880
4166	6544	2878
4167	6545	2876
4168	6546	2875
4169	6548	2873
4170	6549	2872
4171	6551	2870
4172	6552	2868
4173	6554	2867
4174	6555	2865
4175	6556	2863
4176	6558	2862
4177	6559	2860
4178	6561	2859
4179	6562	2857
4180	6563	2855
4181	6565	2854
4182	6566	2852
4183	6568	2851
4184	6570	2849
4185	6571	2847
4186	6573	2846
4187	6574	2844
4188	6576	2843
4189	6577	2841
4190	6579	2839
4191	6580	2838
4192	6582	2836
4193	6583	2834
4194	6584	2833
4195	6586	2831
4196	6587	2830
4197	6589	2828
4198	6590	2826
4199	6591	2825
4200	6593	2823
4201	6594	2821
4202	6596	2820
4203	6597	2818
4204	6599	2817
4205	6600	2815
4206	6602	2813
4207	6603	2812
4208	6604	2810
4209	6606	2808
4210	6607	2807
4211	6609	2805
4212	6610	2803
4213	6611	2802
4214	6613	2800
4215	6615	2799
4216	6616	2797
4217	6617	2795
4218	6619	2794
4219	6620	2792
4220	6621	2790
4221	6623	2789
4222	6624	2787
4223	6626	2785
4224	6627	2784
4225	6629	2782
4226	6630	2781
4227	6632	2779
4228	6633	2778
4229	6635	2776
4230	6636	2774
4231	6637	2773
4232	6639	2771
4233	6640	2769
4234	6642	2768
4235	6643	2766
4236	6645	2765
4237	6646	2763
4238	6648	2761
4239	6649	2760
4240	6651	2758
4241	6652	2757
4242	6654	2755
4243	6655	2753
4244	6657	2752
4245	6658	2750
4246	6660	2749
4247	6662	2747
4248	6663	2746
4249	6665	2744
4250	6666	2742
4251	6668	2741
4252	6669	2739
4253	6671	2738
4254	6672	2736
4255	6674	2735
4256	6676	2733
4257	6677	2731
4258	6679	2730
4259	6680	2728
4260	6682	2727
4261	6683	2725
4262	6685	2723
4263	6686	2722
4264	6687	2720
4265	6689	2719
4266	6691	2717
4267	6692	2715
4268	6694	2714
4269	6695	2712
4270	6696	2711
4271	6698	2709
4272	6699	2707
4273	6701	2706
4274	6702	2704
4275	6704	2703
4276	6705	2701
4277	6707	2699
4278	6708	2698
4279	6710	2696
4280	6711	2695
4281	6713	2693
4282	6714	2691
4283	6715	2690
4284	6717	2688
4285	6718	2686
4286	6720	2685
4287	6722	2683
4288	6723	2682
4289	6725	2680
4290	6726	2678
4291	6727	2677
4292	6729	2675
4293	6730	2674
4294	6732	2672
4295	6733	2670
4296	6735	2669
4297	6736	2667
4298	6738	2666
4299	6740	2664
4300	6741	2663
4301	6743	2661
4302	6744	2659
4303	6746	2658
4304	6747	2656
4305	6749	2655
4306	6750	2653
4307	6752	2652
4308	6754	2650
4309	6755	2648
4310	6757	2647
4311	6758	2645
4312	6760	2644
4313	6761	2642
4314	6763	2641
4315	6764	2639
4316	6766	2638
4317	6768	2636
4318	6769	2634
4319	6771	2633
4320	6772	2631
4321	6774	2630
4322	6775	2628
4323	6777	2626
4324	6778	2625
4325	6780	2623
4326	6781	2622
4327	6783	2620
4328	6784	2618
4329	6786	2617
4330	6787	2615
4331	6788	2614
4332	6790	2612
4333	6792	2610
4334	6793	2609
4335	6795	2607
4336	6797	2606
4337	6798	2604
4338	6800	2603
4339	6801	2601
4340	6803	2600
4341	6804	2598
4342	6806	2596
4343	6808	2595
4344	6809	2593
4345	6811	2592
4346	6813	2590
4347	6814	2589
4348	6816	2587
4349	6817	2585
4350	6818	2584
4351	6820	2582
4352	6821	2581
4353	6823	2579
4354	6824	2577
4355	6826	2576
4356	6827	2574
4357	6829	2573
4358	6830	2571
4359	6832	2569
4360	6833	2568
4361	6835	2566
4362	6836	2565
4363	6838	2563
4364	6839	2561
4365	6841	2560
4366	6843	2558
4367	6844	2557
4368	6846	2555
4369	6847	2554
4370	6849	2552
4371	6850	2550
4372	6852	2549
4373	6853	2547
4374	6855	2546
4375	6857	2544
4376	6858	2543
4377	6860	2541
4378	6861	2540
4379	6863	2538
4380	6864	2536
4381	6866	2535
4382	6867	2533
4383	6869	2532
4384	6870	2530
4385	6872	2529
4386	6874	2527
4387	6875	2525
4388	6877	2524
4389	6878	2522
4390	6880	2521
4391	6881	2519
4392	6883	2517
4393	6884	2516
4394	6886	2514
4395	6887	2513
4396	6889	2511
4397	6890	2510
4398	6892	2508
4399	6893	2506
4400	6895	2505
4401	6896	2503
4402	6898	2502
4403	6900	2500
4404	6901	2499
4405	6903	2497
4406	6905	2495
4407	6906	2494
4408	6907	2492
4409	6909	2491
4410	6910	2489
4411	6912	2487
4412	6913	2486
4413	6915	2484
4414	6916	2483
4415	6917	2481
4416	6919	2479
4417	6921	2478
4418	6922	2476
4419	6923	2475
4420	6925	2473
4421	6926	2471
4422	6928	2470
4423	6929	2468
4424	6931	2467
4425	6932	2465
4426	6934	2463
4427	6935	2462
4428	6936	2460
4429	6938	2458
4430	6939	2457
4431	6941	2455
4432	6942	2454
4433	6944	2452
4434	6945	2451
4435	6947	2449
4436	6948	2447
4437	6950	2446
4438	6951	2444
4439	6952	2442
4440	6954	2441
4441	6955	2439
4442	6956	2437
4443	6958	2436
4444	6959	2434
4445	6961	2433
4446	6963	2431
4447	6964	2430
4448	6966	2428
4449	6967	2426
4450	6969	2425
4451	6970	2423
4452	6972	2422
4453	6973	2420
4454	6975	2418
4455	6976	2417
4456	6977	2415
4457	6979	2414
4458	6981	2412
4459	6982	2410
4460	6983	2409
4461	6985	2407
4462	6986	2406
4463	6988	2404
4464	6989	2402
4465	6991	2401
4466	6992	2399
4467	6994	2398
4468	6995	2396
4469	6997	2394
4470	6998	2393
4471	7000	2391
4472	7001	2390
4473	7003	2388
4474	7004	2387
4475	7006	2385
4476	7007	2383
4477	7009	2382
4478	7011	2380
4479	7012	2379
4480	7014	2377
4481	7015	2376
4482	7017	2374
4483	7018	2372
4484	7020	2371
4485	7021	2369
4486	7023	2368
4487	7024	2366
4488	7026	2365
4489	7027	2363
4490	7029	2361
4491	7030	2360
4492	7032	2358
4493	7033	2357
4494	7035	2355
4495	7037	2354
4496	7038	2352
4497	7040	2350
4498	7041	2349
4499	7042	2347
4500	7044	2346
4501	7045	2344
4502	7047	2342
4503	7048	2341
4504	7050	2339
4505	7051	2338
4506	7053	2336
4507	7054	2334
4508	7056	2333
4509	7057	2331
4510	7059	2330
4511	7060	2328
4512	7061	2326
4513	7063	2325
4514	7064	2323
4515	7066	2322
4516	7067	2320
4517	7069	2318
4518	7070	2317
4519	7072	2315
4520	7073	2314
4521	7075	2312
4522	7076	2310
4523	7077	2309
4524	7079	2307
4525	7081	2306
4526	7082	2304
4527	7084	2302
4528	7085	2301
4529	7087	2299
4530	7088	2298
4531	7089	2296
4532	7091	2294
4533	7092	2293
4534	7094	2291
4535	7095	2290
4536	7097	2288
4537	7098	2286
4538	7100	2285
4539	7101	2283
4540	7103	2282
4541	7104	2280
4542	7106	2279
4543	7107	2277
4544	7108	2275
4545	7110	2274
4546	7112	2272
4547	7114	2271
4548	7115	2269
4549	7117	2268
4550	7118	2266
4551	7120	2264
4552	7121	2263
4553	7123	2261
4554	7124	2260
4555	7126	2258
4556	7127	2257
4557	7129	2255
4558	7130	2253
4559	7132	2252
4560	7133	2250
4561	7135	2249
4562	7136	2247
4563	7137	2245
4564	7139	2244
4565	7140	2242
4566	7142	2241
4567	7143	2239
4568	7145	2237
4569	7146	2236
4570	7147	2234
4571	7149	2232
4572	7150	2231
4573	7152	2229
4574	7153	2228
4575	7154	2226
4576	7156	2224
4577	7157	2223
4578	7159	2221
4579	7160	2220
4580	7162	2218
4581	7163	2216
4582	7165	2215
4583	7166	2213
4584	7168	2212
4585	7169	2210
4586	7170	2208
4587	7172	2207
4588	7173	2205
4589	7175	2204
4590	7176	2202
4591	7178	2200
4592	7179	2199
4593	7180	2197
4594	7182	2196
4595	7183	2194
4596	7184	2192
4597	7186	2191
4598	7187	2189
4599	7189	2188
4600	7191	2186
4601	7192	2185
4602	7194	2183
4603	7196	2182
4604	7198	2180
4605	7199	2178
4606	7201	2177
4607	7203	2175
4608	7205	2174
4609	7206	2172
4610	7208	2171
4611	7209	2169
4612	7211	2168
4613	7213	2166
4614	7214	2165
4615	7216	2163
4616	7217	2161
4617	7219	2160
4618	7220	2158
4619	7222	2157
4620	7223	2155
4621	7225	2154
4622	7226	2152
4623	7227	2150
4624	7229	2149
4625	7230	2147
4626	7231	2145
4627	7233	2144
4628	7235	2142
4629	7236	2141
4630	7237	2139
4631	7239	2138
4632	7240	2136
4633	7242	2134
4634	7243	2133
4635	7244	2131
4636	7246	2129
4637	7247	2128
4638	7249	2126
4639	7250	2125
4640	7252	2123
4641	7253	2122
4642	7254	2120
4643	7256	2118
4644	7257	2117
4645	7259	2115
4646	7260	2113
4647	7261	2112
4648	7263	2110
4649	7264	2109
4650	7266	2107
4651	7267	2106
4652	7269	2104
4653	7271	2102
4654	7272	2101
4655	7274	2099
4656	7276	2098
4657	7277	2096
4658	7279	2095
4659	7280	2093
4660	7282	2092
4661	7283	2090
4662	7285	2088
4663	7286	2087
4664	7288	2085
4665	7289	2084
4666	7291	2082
4667	7292	2080
4668	7293	2079
4669	7295	2077
4670	7297	2076
4671	7298	2074
4672	7300	2073
4673	7301	2071
4674	7303	2069
4675	7304	2068
4676	7306	2066
4677	7307	2065
4678	7309	2063
4679	7310	2062
4680	7312	2060
4681	7313	2058
4682	7315	2057
4683	7316	2055
4684	7318	2054
4685	7319	2052
4686	7320	2050
4687	7322	2049
4688	7323	2047
4689	7325	2046
4690	7326	2044
4691	7328	2042
4692	7329	2041
4693	7331	2039
4694	7332	2038
4695	7334	2036
4696	7335	2034
4697	7337	2033
4698	7338	2031
4699	7340	2030
4700	7342	2028
4701	7343	2027
4702	7344	2025
4703	7346	2024
4704	7348	2022
4705	7349	2020
4706	7350	2019
4707	7352	2017
4708	7353	2016
4709	7355	2014
4710	7356	2012
4711	7358	2011
4712	7359	2009
4713	7361	2008
4714	7362	2006
4715	7364	2005
4716	7365	2003
4717	7367	2001
4718	7369	2000
4719	7370	1998
4720	7372	1997
4721	7374	1995
4722	7375	1994
4723	7377	1992
4724	7378	1991
4725	7379	1989
4726	7381	1987
4727	7382	1986
4728	7384	1984
4729	7385	1983
4730	7387	1981
4731	7388	1979
4732	7390	1978
4733	7391	1976
4734	7393	1975
4735	7394	1973
4736	7396	1971
4737	7397	1970
4738	7398	1968
4739	7400	1967
4740	7401	1965
4741	7403	1964
4742	7405	1962
4743	7406	1961
4744	7408	1959
4745	7409	1957
4746	7411	1956
4747	7412	1954
4748	7414	1953
4749	7415	1951
4750	7417	1950
4751	7419	1948
4752	7420	1946
4753	7422	1945
4754	7423	1943
4755	7425	1942
4756	7426	1940
4757	7428	1939
4758	7429	1937
4759	7431	1935
4760	7432	1934
4761	7434	1932
4762	7436	1931
4763	7437	1929
4764	7438	1928
4765	7440	1926
4766	7441	1924
4767	7442	1923
4768	7444	1921
4769	7445	1919
4770	7447	1918
4771	7448	1916
4772	7450	1915
4773	7451	1913
4774	7453	1912
4775	7454	1910
4776	7455	1908
4777	7457	1907
4778	7459	1905
4779	7460	1904
4780	7462	1902
4781	7463	1900
4782	7464	1899
4783	7466	1897
4784	7467	1896
4785	7468	1894
4786	7470	1892
4787	7471	1891
4788	7472	1889
4789	7475	1888
4790	7476	1886
4791	7478	1885
4792	7479	1883
4793	7481	1881
4794	7482	1880
4795	7483	1878
4796	7485	1877
4797	7486	1875
4798	7487	1873
4799	7489	1872
4800	7491	1870
4801	7492	1869
4802	7494	1867
4803	7495	1866
4804	7496	1864
4805	7498	1862
4806	7499	1861
4807	7501	1859
4808	7502	1858
4809	7504	1856
4810	7505	1855
4811	7507	1853
4812	7508	1851
4813	7510	1850
4814	7511	1848
4815	7512	1847
4816	7514	1845
4817	7515	1843
4818	7516	1842
4819	7518	1840
4820	7519	1839
4821	7521	1837
4822	7522	1835
4823	7524	1834
4824	7525	1832
4825	7527	1831
4826	7528	1829
4827	7529	1827
4828	7531	1826
4829	7532	1824
4830	7534	1823
4831	7535	1821
4832	7537	1819
4833	7538	1818
4834	7540	1816
4835	7541	1815
4836	7542	1813
4837	7544	1811
